БС Усолье,52.74222,103.67478,http://topnet.gsi.ru
БС Бакалы,55.17694,53.80444,http://topnet.gsi.ru
БС Ступино,54.88987,38.0721,http://topnet.gsi.ru
БС Волхов,59.92744,32.32854,http://topnet.gsi.ru
БС Кантемировка,49.70010,39.85850,http://topnet.gsi.ru
БС Белебей,54.10265,54.10866,http://topnet.gsi.ru
БС Выборг,60.71233,28.73683,http://topnet.gsi.ru
БС Лиски,50.98645,39.49859,http://topnet.gsi.ru
БС Белорецк,53.97408,58.41367,http://topnet.gsi.ru
БС Ефимовский,59.49754,34.66958,http://topnet.gsi.ru
БС Нижнедевицк,38.365,51.54722,http://topnet.gsi.ru
БС Бирск,55.4131,55.53896,http://topnet.gsi.ru
БС Кириши,59.44979,32.01064,http://topnet.gsi.ru
БС Ольховатка,50.27816,39.30361,http://topnet.gsi.ru
БС Бураево,55.83977,55.41154,http://topnet.gsi.ru
БС Кировск,59.88086,30.99858,http://topnet.gsi.ru
БС Пески,51.25354,42.45689,http://topnet.gsi.ru
БС Ломоносов,59.89101,29.78642,http://topnet.gsi.ru
БС Верхнеяркеево,55.44349,54.31122,http://topnet.gsi.ru
БС Луга,58.73619,29.84714,http://topnet.gsi.ru
БС Петропавловка,50.08802,40.88652,http://topnet.gsi.ru
БС Давлеканово,54.21277,55.03152,http://topnet.gsi.ru
БС Репьевка,51.07863,38.64120,http://topnet.gsi.ru
БС Ишимбай,53.45408,56.0448,http://topnet.gsi.ru
БС Любань,59.36616,31.25404,http://topnet.gsi.ru
БС Терновка,51.68512,41.59284,http://topnet.gsi.ru
БС Караидель,55.83019,56.91147,http://topnet.gsi.ru
БС Осьмино,59.0119,29.08766,http://topnet.gsi.ru
БС Киргиз-Мияки,53.63175,54.80306,http://topnet.gsi.ru
БС Паша,60.37832,33.0044,http://topnet.gsi.ru
БС Красная Горка,55.19007,56.66784,http://topnet.gsi.ru
БС Подпорожье,60.91163,34.16823,http://topnet.gsi.ru
БС Кумертау,52.75877,55.80085,http://topnet.gsi.ru
БС Приозерск,61.03922,30.14686,http://topnet.gsi.ru
БС Месягутово,55.53402,58.24340,http://topnet.gsi.ru
БС Пушкин,59.73009,30.38834,http://topnet.gsi.ru
БС Рощино,60.25645,29.60490,http://topnet.gsi.ru
БС Нефтекамск,56.09110,54.25851,http://topnet.gsi.ru
БС Сиверский,59.36933,30.08455,http://topnet.gsi.ru
БС Татышлы,56.29322,55.85265,http://topnet.gsi.ru
БС Толбазы,54.01658,55.88497,http://topnet.gsi.ru
БС Сланцы,59.11677,28.08692,http://topnet.gsi.ru
БС Туймазы,54.6042,53.68721,http://topnet.gsi.ru
БС Сосново,60.54692,30.22688,http://topnet.gsi.ru
БС Уфа,54.72955,55.96228,http://topnet.gsi.ru
БС Сосновый Бор,59.89749,29.07822,http://topnet.gsi.ru
БС Уфа Геостандарт,54.73634,55.98418,http://topnet.gsi.ru
БС Тихвин,59.64512,33.54246,http://topnet.gsi.ru
БС Учалы,54.31744,59.38215,http://topnet.gsi.ru
БС Токсово,60.16042,30.52925,http://topnet.gsi.ru
БС Федоровка,53.1795,55.18788,http://topnet.gsi.ru
БС Усть Луга,59.66992,28.29069,http://topnet.gsi.ru
БС Чекмагуш,55.14006,54.65246,http://topnet.gsi.ru
БС Шугозеро,59.92867,34.21107,http://topnet.gsi.ru
БС Языково,54.68641,55.01461,http://topnet.gsi.ru
БС Янаул,56.26527,54.92988,http://topnet.gsi.ru
Алексеевка,52.58796,51.27575,http://smartnet-ru.com
Альметьевск,54.90394,52.31098,http://smartnet-ru.com
Аксубаево,54.836,50.838,http://smartnet-ru.com
Армавир,45.011,41.066,http://smartnet-ru.com
Арск,56.07777,49.90456,http://smartnet-ru.com
Астрахань,46.31802,48.05359,http://smartnet-ru.com
Барнаул,53.338,83.709,http://smartnet-ru.com
Белгород,50.591,36.59,http://smartnet-ru.com
Борское,53.02305,51.6996,http://smartnet-ru.com
Брянск,53.273,34.369,http://smartnet-ru.com
Буденовск,44.776,44.159,http://smartnet-ru.com
Бирюч,50.642,38.393,http://smartnet-ru.com
Владикавказ,43.02407,44.67394,http://smartnet-ru.com
Владивосток,43.12,131.874,http://smartnet-ru.com
Владимир,56.125,40.372,http://smartnet-ru.com
Внуково,55.60674,37.28858,http://smartnet-ru.com
Волгодонск,47.507,42.207,http://smartnet-ru.com
Волоколамск,56.0223,35.919,http://smartnet-ru.com
Воронеж,51.671,39.185,http://smartnet-ru.com
Гагарин,55.555,34.989,http://smartnet-ru.com
Губкин,51.286,37.519,http://smartnet-ru.com
ГАИШ,55.70128,37.54261,http://smartnet-ru.com
Большая Глушица,52.39296,50.4724,http://smartnet-ru.com
Димитровград,54.21909,49.62568,http://smartnet-ru.com
Дербент,42.108,48.207,http://smartnet-ru.com
Дмитров,56.32727,37.53956,http://smartnet-ru.com
Дубровка,53.688,33.502,http://smartnet-ru.com
Евпатория,45.185,33.356,http://smartnet-ru.com
Ейск,46.701,38.276,http://smartnet-ru.com
Елховка,53.86572,50.28482,http://smartnet-ru.com
Екатеринбург,56.84,60.661,http://smartnet-ru.com
Жердевка,51.841,41.474,http://smartnet-ru.com
Заинск,55.278,51.975,http://smartnet-ru.com
Зеленчукская,43.86,41.584,http://smartnet-ru.com
Иваново,56.989,40.989,http://smartnet-ru.com
Ижевск,56.794,53.184,http://smartnet-ru.com
Инсар,53.867,44.359,http://smartnet-ru.com
Исаклы,54.13303,51.53508,http://smartnet-ru.com
Йошкар-Ола,56.625,47.889,http://smartnet-ru.com
Большие Кайбицы,55.40047,48.19667,http://smartnet-ru.com
Каменск-Шахтинский,48.323,40.271,http://smartnet-ru.com
Каменск-Уральский,56.385,61.959,http://smartnet-ru.com
Камское Устье,55.172,49.226,http://smartnet-ru.com
Калуга,54.53453,36.26094,http://smartnet-ru.com
Каневская,46.057,38.969,http://smartnet-ru.com
Карсун,54.19505,46.97482,http://smartnet-ru.com
Касимов,54.94011,41.39789,http://smartnet-ru.com
Кемерово,55.365,85.963,http://smartnet-ru.com
Керчь,45.289,36.406,http://smartnet-ru.com
Кизляр,43.843,46.705,http://smartnet-ru.com
Кинель,53.2357,50.62762,http://smartnet-ru.com
Клявлино,54.26876,52.02483,http://smartnet-ru.com
Коломна,55.073,38.756,http://smartnet-ru.com
Кострома,57.755,40.958,http://smartnet-ru.com
Короча,50.805,37.153,http://smartnet-ru.com
Кочубеевское,44.687,41.822,http://smartnet-ru.com
Кошки,54.20332,50.46871,http://smartnet-ru.com
Красноармейское,52.71048,50.03394,http://smartnet-ru.com
Краснодар,45.00891,38.96742,http://smartnet-ru.com
Красная Поляна,43.622,40.3064,http://smartnet-ru.com
Красный Яр,53.492,50.386,http://smartnet-ru.com
Кукмор,56.18108,50.93309,http://smartnet-ru.com
Кулаево,55.71999,49.49913,http://smartnet-ru.com
Курск,51.693,36.16,http://smartnet-ru.com
Леваши,42.421,47.321,http://smartnet-ru.com
Ленинградская,46.323,39.389,http://smartnet-ru.com
Липецк,52.585,39.557,http://smartnet-ru.com
Людиново,53.861,34.442,http://smartnet-ru.com
Магнитогорск,53.39,58.991,http://smartnet-ru.com
Мамадыш,55.65496,51.3966,http://smartnet-ru.com
Майкоп,44.61309,40.07477,http://smartnet-ru.com
Махачкала,42.975,47.485,http://smartnet-ru.com
Мглин,53.0563,32.842,http://smartnet-ru.com
Мичуринск,52.891,40.469,http://smartnet-ru.com
Мокшино,56.591,36.53,http://smartnet-ru.com
Можайск,55.505,36.007,http://smartnet-ru.com
Набережные Челны,55.70147,52.3576,http://smartnet-ru.com
Нальчик,43.49397,43.58105,http://smartnet-ru.com
Нефтегорск,52.79776,51.16343,http://smartnet-ru.com
Нижний Новгород,56.157,43.905,http://smartnet-ru.com
Новокузнецк,53.743,87.125,http://smartnet-ru.com
Новороссийск,44.72023,37.76606,http://smartnet-ru.com
Новоспасское,53.14404,47.76157,http://smartnet-ru.com
Новочеркасск,47.419,40.026,http://smartnet-ru.com
Обнинск,55.118,36.64,http://smartnet-ru.com
Октябрьский,54.486,53.486,http://smartnet-ru.com
Орел,52.975,36.057,http://smartnet-ru.com
Орехово-Зуево,55.80876,38.98756,http://smartnet-ru.com
Оренбург,51.83402,55.12039,http://smartnet-ru.com
Пенза,53.185,45.008,http://smartnet-ru.com
Пермь,58.005,56.236,http://smartnet-ru.com
Пестравка,52.4051,49.96273,http://smartnet-ru.com
Похвистнево,53.65401,52.1215,http://smartnet-ru.com
Приволжск,57.375,41.276,http://smartnet-ru.com
Прохоровка,51.033,36.725,http://smartnet-ru.com
Псков,57.804,28.339,http://smartnet-ru.com
Пушкинские Горы,57.022,28.924,http://smartnet-ru.com
Пятигорск,44.0295,43.04432,http://smartnet-ru.com
Раменское,55.57159,38.21294,http://smartnet-ru.com
Ростов-на-Дону,47.24063,39.59347,http://smartnet-ru.com
Рыбная Слобода,55.47393,50.173,http://smartnet-ru.com
Рыбинск,58.076,38.226,http://smartnet-ru.com
Рязань,54.672,39.609,http://smartnet-ru.com
Тольятти,53.51443,49.40859,http://smartnet-ru.com
Большая Черниговка,52.08549,50.87212,http://smartnet-ru.com
Отрадный,53.3772,51.3478,http://smartnet-ru.com
Сальск,46.473,41.538,http://smartnet-ru.com
Самара,53.21598,50.15976,http://smartnet-ru.com
РТЦ Самары,53.21598,50.15976,http://smartnet-ru.com
Чайковского,59.94,30.291,http://smartnet-ru.com
Кронверский,59.94,30.291,http://smartnet-ru.com
Биржевая,59.94,30.291,http://smartnet-ru.com
Саранск,54.176,45.186,http://smartnet-ru.com
Сергиевск,53.94069,51.1662,http://smartnet-ru.com
Севастополь,44.617,33.519,http://smartnet-ru.com
Семикаракорск,47.519,40.807,http://smartnet-ru.com
Славянск-на-Кубани,45.255,38.105,http://smartnet-ru.com
Симферополь,44.97,34.139,http://smartnet-ru.com
Смоленск,54.77,32.025,http://smartnet-ru.com
Солнечногорск,56.172,36.989,http://smartnet-ru.com
Сочи,43.58933,39.72612,http://smartnet-ru.com
Ставрополь,45.04169,41.98479,http://smartnet-ru.com
Стародуб,52.587,32.756,http://smartnet-ru.com
Стерлитамак,53.648,55.936,http://smartnet-ru.com
Сызрань,53.1557,48.47572,http://smartnet-ru.com
Таганрог,47.21007,38.93773,http://smartnet-ru.com
Нижний Тагил,57.903,59.957,http://smartnet-ru.com
Тальменка,53.822,83.558,http://smartnet-ru.com
Тамбов,52.753,41.442,http://smartnet-ru.com
Тверь,56.871,35.892,http://smartnet-ru.com
Темрюк,45.272,37.373,http://smartnet-ru.com
Тетюши,54.95407,48.83945,http://smartnet-ru.com
Тихорецк,45.853,40.147,http://smartnet-ru.com
Тимашевск,45.609,38.942,http://smartnet-ru.com
Трубчевск,52.575,33.759,http://smartnet-ru.com
Тула,54.17392,37.61618,http://smartnet-ru.com
Туапсе,44.093,39.059,http://smartnet-ru.com
Тюлячи,55.8871,50.22504,http://smartnet-ru.com
Тюмень,57.16217,65.51991,http://smartnet-ru.com
Шахты,47.70482,40.22324,http://smartnet-ru.com
Шацк,54.01582,41.69822,http://smartnet-ru.com
Шентала,54.42774,51.46614,http://smartnet-ru.com
Шигоны,53.38969,48.68159,http://smartnet-ru.com
Щелково,55.939,37.958,http://smartnet-ru.com
Ульяновск,54.319,48.391,http://smartnet-ru.com
Новый Уренгой,66.075,76.672,http://smartnet-ru.com
Уфа,54.70401,55.97622,http://smartnet-ru.com
Феодосия,45.025,35.375,http://smartnet-ru.com
Верхний Услон,55.7666,48.96368,http://smartnet-ru.com
Хворостянка,52.61448,48.96447,http://smartnet-ru.com
Чапаевск,52.98278,49.71841,http://smartnet-ru.com
Чебоксары,56.086,47.305,http://smartnet-ru.com
Челябинск,55.19386,61.39091,http://smartnet-ru.com
Черкесск,44.22582,42.05476,http://smartnet-ru.com
Чехов,55.152,37.486,http://smartnet-ru.com
Ялта,44.487,34.153,http://smartnet-ru.com
Ярославль,57.63165,39.84668,http://smartnet-ru.com
Ярцево,55.0576,32.692,http://smartnet-ru.com
Романовка,51.743,42.735,http://smartnet-ru.com
Базарный Карабулак,52.258,46.407,http://smartnet-ru.com
Балаково,52.03085,47.78411,http://smartnet-ru.com
Дергачи,51.23656,48.77231,http://smartnet-ru.com
Калининск,51.4943,44.48055,http://smartnet-ru.com
Красноармейск,51.02835,45.67947,http://smartnet-ru.com
Маркс,51.706,46.782,http://smartnet-ru.com
Мокроус,51.23177,47.52163,http://smartnet-ru.com
Питерка,50.67707,47.44168,http://smartnet-ru.com
Пугачев,52.0141,48.81207,http://smartnet-ru.com
Саратов-1,51.51999,46.01337,http://smartnet-ru.com
Хвалынск,52.476,48.102,http://smartnet-ru.com
Екатериновка,52.05,44.35,http://smartnet-ru.com
Анна,51.484,40.422,http://smartnet-ru.com
Арзамас,55.392,43.824,http://smartnet-ru.com
Балашов,51.543,43.142,http://smartnet-ru.com
Борисоглебск,51.36,42.071,http://smartnet-ru.com
Вологда,59.217,39.872,http://smartnet-ru.com
Белая,51.0545,35.698,http://smartnet-ru.com
Валуйки,50.1975,38.079,http://smartnet-ru.com
Вязьма,55.2008,34.302,http://smartnet-ru.com
Детчино,54.808,36.306,http://smartnet-ru.com
Дмитриев-Льговский,52.124,35.068,http://smartnet-ru.com
Ефремов,53.142,38.118,http://smartnet-ru.com
Елец,52.621,38.493,http://smartnet-ru.com
Калач,50.422,41.0095,http://smartnet-ru.com
Калязин,57.238,37.823,http://smartnet-ru.com
Кимовск,53.97,38.523,http://smartnet-ru.com
Лиски,50.986,39.487,http://smartnet-ru.com
Чаплыгин,53.239,39.968,http://smartnet-ru.com
Череповец,59.12,37.959,http://smartnet-ru.com
Чернь,53.452,36.9073,http://smartnet-ru.com
Большеречье,56.091,74.636,http://smartnet-ru.com
Калачинск,55.0054,74.576,http://smartnet-ru.com
Колосовка,56.459,73.608,http://smartnet-ru.com
Крутинка,56.007,71.509,http://smartnet-ru.com
Москаленки,54.937,71.926,http://smartnet-ru.com
Называевск,55.559,71.342,http://smartnet-ru.com
Одесское,54.206,72.959,http://smartnet-ru.com
Омск,54.987,73.374,http://smartnet-ru.com
Омск-7,54.808,73.489,http://smartnet-ru.com
Павлоградка,54.2103,73.555,http://smartnet-ru.com
Русская Поляна,53.773,73.876,http://smartnet-ru.com
Саргатское,55.606,73.493,http://smartnet-ru.com
Седельниково,56.943,75.308,http://smartnet-ru.com
Тара,56.891,74.399,http://smartnet-ru.com
Черлак,54.152,74.791,http://smartnet-ru.com
,51.72275,36.19088,http://geodetika.ru/site/bazovye-stantsii
,45.037290838080359,39.000300514754741,http://geodetika.ru/site/bazovye-stantsii
,45.272535643214695,37.392305174560413,http://geodetika.ru/site/bazovye-stantsii
,44.70536,37.77291,http://geodetika.ru/site/bazovye-stantsii
OKTR,54.47929,53.46637,http://geodetika.ru/site/bazovye-stantsii
USUR,43.80219,131.95687,http://geodetika.ru/site/bazovye-stantsii
,45.20777,33.36775,http://geodetika.ru/site/bazovye-stantsii
,44.58306,33.54627,http://geodetika.ru/site/bazovye-stantsii
,44.48882,34.15188,http://geodetika.ru/site/bazovye-stantsii
,44.92429,34.07437,http://geodetika.ru/site/bazovye-stantsii
,45.241883230097287,38.137396740722565,http://geodetika.ru/site/bazovye-stantsii
,43.5954,39.73951,http://geodetika.ru/site/bazovye-stantsii
,44.10147,39.07854,http://geodetika.ru/site/bazovye-stantsii
,44.62032,40.09726,http://geodetika.ru/site/bazovye-stantsii
,44.98247,41.14295,http://geodetika.ru/site/bazovye-stantsii
,45.07207,42.01988,http://geodetika.ru/site/bazovye-stantsii
,44.63836,41.94297,http://geodetika.ru/site/bazovye-stantsii
,44.78498,44.15441,http://geodetika.ru/site/bazovye-stantsii
,44.25848,42.03769,http://geodetika.ru/site/bazovye-stantsii
,43.83578,41.58034,http://geodetika.ru/site/bazovye-stantsii
,44.05878,43.05596,http://geodetika.ru/site/bazovye-stantsii
,43.45542,43.568,http://geodetika.ru/site/bazovye-stantsii
,43.01087,44.65872,http://geodetika.ru/site/bazovye-stantsii
,42.97647,47.50526,http://geodetika.ru/site/bazovye-stantsii
,45.84915,40.12153,http://geodetika.ru/site/bazovye-stantsii
,46.31716,39.37635,http://geodetika.ru/site/bazovye-stantsii
,46.08794,38.96335,http://geodetika.ru/site/bazovye-stantsii
,46.35217,48.05101,http://geodetika.ru/site/bazovye-stantsii
,46.47528,41.52953,http://geodetika.ru/site/bazovye-stantsii
,47.21423,38.912,http://geodetika.ru/site/bazovye-stantsii
,47.22631,39.72654,http://geodetika.ru/site/bazovye-stantsii
,47.51643,40.78838,http://geodetika.ru/site/bazovye-stantsii
,47.70658,40.21795,http://geodetika.ru/site/bazovye-stantsii
,48.32397,40.26038,http://geodetika.ru/site/bazovye-stantsii
,47.52162,42.21624,http://geodetika.ru/site/bazovye-stantsii
,48.7368,44.53432,http://geodetika.ru/site/bazovye-stantsii
,50.56742,36.49467,http://geodetika.ru/site/bazovye-stantsii
,51.27889,37.54776,http://geodetika.ru/site/bazovye-stantsii
,50.81516,37.17664,http://geodetika.ru/site/bazovye-stantsii
,51.03313,36.7327,http://geodetika.ru/site/bazovye-stantsii
,59.94284,30.29594,http://geodetika.ru/site/bazovye-stantsii
,57.81618,28.32938,http://geodetika.ru/site/bazovye-stantsii
,57.01888,28.92095,http://geodetika.ru/site/bazovye-stantsii
,54.76352,31.96147,http://geodetika.ru/site/bazovye-stantsii
,55.08031,32.67376,http://geodetika.ru/site/bazovye-stantsii
,53.26406,34.42627,http://geodetika.ru/site/bazovye-stantsii
,52.59021,33.75062,http://geodetika.ru/site/bazovye-stantsii
,52.63033,39.56788,http://geodetika.ru/site/bazovye-stantsii
,52.74383,41.4795,http://geodetika.ru/site/bazovye-stantsii
,52.32511,42.49891,http://geodetika.ru/site/bazovye-stantsii
,51.84117,41.46091,http://geodetika.ru/site/bazovye-stantsii
,51.9342,43.52197,http://geodetika.ru/site/bazovye-stantsii
,51.87487,45.00627,http://geodetika.ru/site/bazovye-stantsii
,51.50272,44.49265,http://geodetika.ru/site/bazovye-stantsii
,51.55015,46.04793,http://geodetika.ru/site/bazovye-stantsii
,51.0188,45.7007,http://geodetika.ru/site/bazovye-stantsii
,51.71569,46.76992,http://geodetika.ru/site/bazovye-stantsii
,52.2781,46.40997,http://geodetika.ru/site/bazovye-stantsii
,50.66623,47.43419,http://geodetika.ru/site/bazovye-stantsii
,51.23457,47.50572,http://geodetika.ru/site/bazovye-stantsii
,51.24409,48.78316,http://geodetika.ru/site/bazovye-stantsii
,52.0082,48.81612,http://geodetika.ru/site/bazovye-stantsii
,52.01329,47.7944,http://geodetika.ru/site/bazovye-stantsii
,52.48905,48.09894,http://geodetika.ru/site/bazovye-stantsii
,52.61044,48.96665,http://geodetika.ru/site/bazovye-stantsii
,52.39998,49.95691,http://geodetika.ru/site/bazovye-stantsii
,52.39494,50.487,http://geodetika.ru/site/bazovye-stantsii
,52.09146,50.86328,http://geodetika.ru/site/bazovye-stantsii
,52.58648,51.2483,http://geodetika.ru/site/bazovye-stantsii
,52.79451,51.15904,http://geodetika.ru/site/bazovye-stantsii
,53.03028,51.69462,http://geodetika.ru/site/bazovye-stantsii
,53.22294,50.63979,http://geodetika.ru/site/bazovye-stantsii
,52.72056,50.03005,http://geodetika.ru/site/bazovye-stantsii
,53.17181,50.09047,http://geodetika.ru/site/bazovye-stantsii
,52.96923,49.73023,http://geodetika.ru/site/bazovye-stantsii
,53.37725,48.66564,http://geodetika.ru/site/bazovye-stantsii
,53.1533,48.47064,http://geodetika.ru/site/bazovye-stantsii
,53.14999,47.72356,http://geodetika.ru/site/bazovye-stantsii
,53.52198,49.38011,http://geodetika.ru/site/bazovye-stantsii
,53.49865,50.40628,http://geodetika.ru/site/bazovye-stantsii
,53.36477,51.35659,http://geodetika.ru/site/bazovye-stantsii
,53.64684,52.13096,http://geodetika.ru/site/bazovye-stantsii
,54.26451,52.02747,http://geodetika.ru/site/bazovye-stantsii
,54.42577,51.4658,http://geodetika.ru/site/bazovye-stantsii
,53.93864,51.16518,http://geodetika.ru/site/bazovye-stantsii
,53.86403,50.28628,http://geodetika.ru/site/bazovye-stantsii
,54.20437,50.47579,http://geodetika.ru/site/bazovye-stantsii
,54.19889,49.5841,http://geodetika.ru/site/bazovye-stantsii
,54.27348,48.29984,http://geodetika.ru/site/bazovye-stantsii
,54.19879,46.97958,http://geodetika.ru/site/bazovye-stantsii
,54.191,45.18629,http://geodetika.ru/site/bazovye-stantsii
,54.93771,48.82871,http://geodetika.ru/site/bazovye-stantsii
,54.84747,50.79526,http://geodetika.ru/site/bazovye-stantsii
,54.89613,52.28939,http://geodetika.ru/site/bazovye-stantsii
,54.4871,53.4952,http://geodetika.ru/site/bazovye-stantsii
,55.29664,52.01326,http://geodetika.ru/site/bazovye-stantsii
,55.71295,52.41189,http://geodetika.ru/site/bazovye-stantsii
,56.8443,53.2123,http://geodetika.ru/site/bazovye-stantsii
,55.70622,51.39833,http://geodetika.ru/site/bazovye-stantsii
,56.17636,50.90669,http://geodetika.ru/site/bazovye-stantsii
,56.07587,49.87398,http://geodetika.ru/site/bazovye-stantsii
,55.88184,50.23515,http://geodetika.ru/site/bazovye-stantsii
,55.76364,48.97072,http://geodetika.ru/site/bazovye-stantsii
,55.7115,49.56768,http://geodetika.ru/site/bazovye-stantsii
,55.46367,50.14008,http://geodetika.ru/site/bazovye-stantsii
,55.18652,49.24242,http://geodetika.ru/site/bazovye-stantsii
,55.40614,48.19355,http://geodetika.ru/site/bazovye-stantsii
,54.74239,55.94736,http://geodetika.ru/site/bazovye-stantsii
,51.77269,55.09042,http://geodetika.ru/site/bazovye-stantsii
,53.63424,55.9144,http://geodetika.ru/site/bazovye-stantsii
,57.94158,56.16709,http://geodetika.ru/site/bazovye-stantsii
,56.813,60.35941,http://geodetika.ru/site/bazovye-stantsii
,57.9229,59.97489,http://geodetika.ru/site/bazovye-stantsii
,55.05683,61.21177,http://geodetika.ru/site/bazovye-stantsii
,56.41417,61.92587,http://geodetika.ru/site/bazovye-stantsii
,55.44592,65.34262,http://geodetika.ru/site/bazovye-stantsii
,57.13301,65.43826,http://geodetika.ru/site/bazovye-stantsii
,54.97826,73.36873,http://geodetika.ru/site/bazovye-stantsii
,55.56418,71.34336,http://geodetika.ru/site/bazovye-stantsii
,55.99692,71.50871,http://geodetika.ru/site/bazovye-stantsii
,54.93302,71.93344,http://geodetika.ru/site/bazovye-stantsii
,55.04673,74.61325,http://geodetika.ru/site/bazovye-stantsii
,56.09708,74.63565,http://geodetika.ru/site/bazovye-stantsii
,56.94065,75.28592,http://geodetika.ru/site/bazovye-stantsii
,56.88957,74.37131,http://geodetika.ru/site/bazovye-stantsii
,56.53111,73.56621,http://geodetika.ru/site/bazovye-stantsii
,54.14949,74.80359,http://geodetika.ru/site/bazovye-stantsii
,53.77641,73.88488,http://geodetika.ru/site/bazovye-stantsii
,54.19666,73.55948,http://geodetika.ru/site/bazovye-stantsii
,54.21034,72.95523,http://geodetika.ru/site/bazovye-stantsii
,53.33917,83.76733,http://geodetika.ru/site/bazovye-stantsii
,53.81647,83.55885,http://geodetika.ru/site/bazovye-stantsii
,56.17549,43.75921,http://geodetika.ru/site/bazovye-stantsii
,54.62524,39.70526,http://geodetika.ru/site/bazovye-stantsii
,54.94866,41.37603,http://geodetika.ru/site/bazovye-stantsii
,54.02576,41.70772,http://geodetika.ru/site/bazovye-stantsii
,56.14993,40.42643,http://geodetika.ru/site/bazovye-stantsii
,57.00264,40.99311,http://geodetika.ru/site/bazovye-stantsii
,57.6327,39.81757,http://geodetika.ru/site/bazovye-stantsii
,58.08943,38.81232,http://geodetika.ru/site/bazovye-stantsii
,54.15142,37.55791,http://geodetika.ru/site/bazovye-stantsii
,54.52057,36.27165,http://geodetika.ru/site/bazovye-stantsii
,56.89307,35.99843,http://geodetika.ru/site/bazovye-stantsii
,56.5795,36.51047,http://geodetika.ru/site/bazovye-stantsii
,56.02289,35.95017,http://geodetika.ru/site/bazovye-stantsii
,55.55483,34.9886,http://geodetika.ru/site/bazovye-stantsii
,55.49917,36.01514,http://geodetika.ru/site/bazovye-stantsii
,55.09774,36.6384,http://geodetika.ru/site/bazovye-stantsii
,55.15798,37.47847,http://geodetika.ru/site/bazovye-stantsii
,55.09778,38.756,http://geodetika.ru/site/bazovye-stantsii
,55.79364,38.98125,http://geodetika.ru/site/bazovye-stantsii
,55.56607,38.25151,http://geodetika.ru/site/bazovye-stantsii
,55.6981,37.57056,http://geodetika.ru/site/bazovye-stantsii
,55.73812,36.86391,http://geodetika.ru/site/bazovye-stantsii
,56.13201,38.43255,http://geodetika.ru/site/bazovye-stantsii
,56.18582,36.99114,http://geodetika.ru/site/bazovye-stantsii
,56.34446,37.54389,http://geodetika.ru/site/bazovye-stantsii
,44.95986,34.11781,http://geodetika.ru/site/bazovye-stantsii
,45.03854,35.09932,http://geodetika.ru/site/bazovye-stantsii
,43.85994,41.59491,http://geodetika.ru/site/bazovye-stantsii
,43.40534,42.92584,http://geodetika.ru/site/bazovye-stantsii
,43.49524,43.63711,http://geodetika.ru/site/bazovye-stantsii
,43.58234,44.06082,http://geodetika.ru/site/bazovye-stantsii
,43.05379,44.68162,http://geodetika.ru/site/bazovye-stantsii
,43.12435,45.73912,http://geodetika.ru/site/bazovye-stantsii
,43.64755,45.31641,http://geodetika.ru/site/bazovye-stantsii
,43.25074,46.35549,http://geodetika.ru/site/bazovye-stantsii
,61.67468,50.83189,http://geodetika.ru/site/bazovye-stantsii
,61.07361,50.10318,http://geodetika.ru/site/bazovye-stantsii
,60.33326,49.63352,http://geodetika.ru/site/bazovye-stantsii
,61.94571,52.33662,http://geodetika.ru/site/bazovye-stantsii
,62.22178,49.99033,http://geodetika.ru/site/bazovye-stantsii
,62.59588,50.87176,http://geodetika.ru/site/bazovye-stantsii
,63.4231,48.65834,http://geodetika.ru/site/bazovye-stantsii
,63.55907,53.69958,http://geodetika.ru/site/bazovye-stantsii
,62.71751,56.1476,http://geodetika.ru/site/bazovye-stantsii
,63.85717,57.29348,http://geodetika.ru/site/bazovye-stantsii
,65.14564,57.2303,http://geodetika.ru/site/bazovye-stantsii
,66.00625,57.55714,http://geodetika.ru/site/bazovye-stantsii
,66.0333,60.15722,http://geodetika.ru/site/bazovye-stantsii
,67.4987,64.04848,http://geodetika.ru/site/bazovye-stantsii
,66.55615,66.62105,http://geodetika.ru/site/bazovye-stantsii
,66.66203,66.39583,http://geodetika.ru/site/bazovye-stantsii
,66.55506,67.80328,http://geodetika.ru/site/bazovye-stantsii
,65.53977,72.53442,http://geodetika.ru/site/bazovye-stantsii
,66.08263,76.66835,http://geodetika.ru/site/bazovye-stantsii
,65.92539,78.18629,http://geodetika.ru/site/bazovye-stantsii
,64.91086,77.76455,http://geodetika.ru/site/bazovye-stantsii
,64.47969,76.69612,http://geodetika.ru/site/bazovye-stantsii
,64.42929,76.4915,http://geodetika.ru/site/bazovye-stantsii
,64.21384,75.36904,http://geodetika.ru/site/bazovye-stantsii
,63.79254,74.51483,http://geodetika.ru/site/bazovye-stantsii
,63.72446,75.96208,http://geodetika.ru/site/bazovye-stantsii
,63.19425,75.45617,http://geodetika.ru/site/bazovye-stantsii
,62.98767,76.98231,http://geodetika.ru/site/bazovye-stantsii
,62.25934,74.4835,http://geodetika.ru/site/bazovye-stantsii
,61.24839,73.4218,http://geodetika.ru/site/bazovye-stantsii
,60.957,76.63048,http://geodetika.ru/site/bazovye-stantsii
,61.37497,63.57882,http://geodetika.ru/site/bazovye-stantsii
,57.15689,65.63655,http://geodetika.ru/site/bazovye-stantsii
,54.90786,73.47255,http://geodetika.ru/site/bazovye-stantsii
,53.73657,87.34764,http://geodetika.ru/site/bazovye-stantsii
,52.31181,104.24048,http://geodetika.ru/site/bazovye-stantsii
